,tmsp,country,amount,success,PSP,3D_secured,card,time_diff_cum
18840,1/22/2019 7:20,Austria,356,0,UK_Card,1,Master,1840760
18841,1/22/2019 7:21,Austria,122,1,UK_Card,1,Master,1840825
18842,1/22/2019 7:22,Germany,251,0,UK_Card,0,Master,1840892
18843,1/22/2019 7:24,Germany,287,0,Simplecard,0,Master,1840976
18844,1/22/2019 7:24,Germany,287,0,UK_Card,0,Master,1840980
18845,1/22/2019 7:25,Germany,287,0,UK_Card,0,Master,1841037
18846,1/22/2019 7:26,Germany,287,1,UK_Card,0,Master,1841094
18847,1/22/2019 7:29,Germany,204,1,Goldcard,1,Master,1841300
18848,1/22/2019 7:30,Germany,46,0,Goldcard,0,Diners,1841364
18849,1/22/2019 7:30,Germany,46,0,Moneycard,0,Diners,1841378
18850,1/22/2019 7:31,Germany,46,1,Goldcard,0,Diners,1841409
18851,1/22/2019 7:33,Austria,233,0,UK_Card,0,Visa,1841558
18852,1/22/2019 7:33,Austria,233,1,UK_Card,0,Visa,1841562
18853,1/22/2019 7:36,Switzerland,211,0,UK_Card,0,Master,1841690
18854,1/22/2019 7:38,Germany,156,1,Moneycard,1,Master,1841809
18855,1/22/2019 7:39,Switzerland,428,0,Simplecard,0,Diners,1841874
18856,1/22/2019 7:39,Switzerland,428,0,UK_Card,0,Diners,1841894
18857,1/22/2019 7:40,Germany,16,0,Moneycard,0,Master,1841973
18858,1/22/2019 7:40,Germany,16,0,Simplecard,0,Master,1841974
18859,1/22/2019 7:40,Germany,16,0,UK_Card,0,Master,1841984
18860,1/22/2019 7:42,Switzerland,312,0,UK_Card,1,Diners,1842070
18861,1/22/2019 7:45,Switzerland,192,0,Simplecard,0,Master,1842276
18862,1/22/2019 7:46,Switzerland,192,1,UK_Card,0,Master,1842306
18863,1/22/2019 7:48,Austria,85,0,Moneycard,0,Master,1842442
18864,1/22/2019 7:49,Austria,85,0,UK_Card,0,Master,1842492
18865,1/22/2019 7:49,Austria,85,0,UK_Card,0,Master,1842516
18866,1/22/2019 7:54,Switzerland,116,0,Simplecard,0,Master,1842783
18867,1/22/2019 7:54,Switzerland,116,1,Simplecard,0,Master,1842791
18868,1/22/2019 7:55,Austria,164,1,UK_Card,0,Visa,1842875
18869,1/22/2019 7:57,Switzerland,434,1,Moneycard,0,Diners,1842957
18870,1/22/2019 7:59,Germany,140,0,UK_Card,0,Diners,1843082
18871,1/22/2019 7:59,Germany,140,1,UK_Card,0,Diners,1843090
18872,1/22/2019 8:00,Switzerland,232,0,UK_Card,1,Visa,1843184
18873,1/22/2019 8:01,Switzerland,232,0,Simplecard,1,Visa,1843237
18874,1/22/2019 8:02,Switzerland,232,0,UK_Card,1,Visa,1843271
18875,1/22/2019 8:04,Germany,159,0,Moneycard,0,Visa,1843392
18876,1/22/2019 8:04,Germany,159,0,UK_Card,0,Visa,1843418
18877,1/22/2019 8:05,Germany,159,0,UK_Card,0,Visa,1843460
18878,1/22/2019 8:06,Germany,159,0,UK_Card,0,Visa,1843495
18879,1/22/2019 8:06,Germany,159,0,UK_Card,0,Visa,1843501
18880,1/22/2019 8:08,Germany,98,1,UK_Card,1,Master,1843665
18881,1/22/2019 8:11,Austria,79,1,UK_Card,0,Visa,1843842
18882,1/22/2019 8:15,Austria,176,1,UK_Card,0,Master,1844033
18883,1/22/2019 8:17,Austria,220,1,Simplecard,0,Diners,1844201
18884,1/22/2019 8:20,Germany,89,1,UK_Card,0,Master,1844355
18885,1/22/2019 8:22,Germany,121,0,UK_Card,1,Master,1844449
18886,1/22/2019 8:23,Germany,386,0,UK_Card,0,Visa,1844546
18887,1/22/2019 8:24,Germany,386,0,UK_Card,0,Visa,1844592
18888,1/22/2019 8:25,Germany,233,0,Moneycard,0,Master,1844663
18889,1/22/2019 8:28,Germany,299,0,UK_Card,1,Master,1844811
18890,1/22/2019 8:28,Germany,299,0,UK_Card,1,Master,1844831
18891,1/22/2019 8:30,Germany,210,0,Moneycard,0,Visa,1844943
18892,1/22/2019 8:30,Germany,210,0,UK_Card,0,Visa,1844949
18893,1/22/2019 8:30,Germany,210,0,UK_Card,0,Visa,1844982
18894,1/22/2019 8:32,Austria,168,0,UK_Card,1,Visa,1845069
18895,1/22/2019 8:33,Austria,168,1,UK_Card,1,Visa,1845112
18896,1/22/2019 8:38,Switzerland,231,1,Goldcard,1,Master,1845434
18897,1/22/2019 8:40,Germany,186,0,Moneycard,0,Master,1845572
18898,1/22/2019 8:42,Austria,212,0,Simplecard,0,Master,1845675
18899,1/22/2019 8:44,Germany,123,0,Simplecard,0,Master,1845817
18900,1/22/2019 8:53,Germany,197,0,UK_Card,0,Master,1846319
18901,1/22/2019 8:55,Switzerland,149,1,Moneycard,0,Master,1846461
18902,1/22/2019 8:56,Germany,240,0,Moneycard,1,Master,1846538
18903,1/22/2019 8:57,Germany,240,0,UK_Card,1,Master,1846593
18904,1/22/2019 8:58,Germany,240,0,Goldcard,1,Master,1846651
18905,1/22/2019 8:59,Germany,240,1,UK_Card,1,Master,1846691
18906,1/22/2019 9:09,Germany,378,0,Simplecard,0,Master,1847277
18907,1/22/2019 9:12,Austria,193,0,UK_Card,1,Master,1847493
18908,1/22/2019 9:17,Germany,20,0,UK_Card,0,Master,1847757
18909,1/22/2019 9:17,Germany,20,0,UK_Card,0,Master,1847771
18910,1/22/2019 9:19,Germany,29,0,UK_Card,0,Visa,1847874
18911,1/22/2019 9:21,Germany,260,0,UK_Card,0,Master,1848048
18912,1/22/2019 9:23,Germany,187,0,UK_Card,0,Master,1848149
18913,1/22/2019 9:25,Austria,244,0,UK_Card,0,Visa,1848280
18914,1/22/2019 9:25,Austria,244,0,Simplecard,0,Visa,1848285
18915,1/22/2019 9:27,Austria,174,0,Simplecard,0,Master,1848364
18916,1/22/2019 9:32,Switzerland,171,1,Simplecard,0,Visa,1848698
18917,1/22/2019 9:36,Switzerland,208,0,UK_Card,0,Master,1848902
18918,1/22/2019 9:36,Switzerland,208,0,UK_Card,0,Master,1848906
18919,1/22/2019 9:37,Austria,225,0,Simplecard,0,Master,1848991
18920,1/22/2019 9:39,Germany,306,0,UK_Card,0,Master,1849102
18921,1/22/2019 9:40,Germany,306,0,UK_Card,0,Master,1849149
18922,1/22/2019 9:43,Germany,289,0,UK_Card,0,Master,1849332
18923,1/22/2019 9:43,Germany,289,0,UK_Card,0,Master,1849356
18924,1/22/2019 9:44,Germany,289,1,Moneycard,0,Master,1849371
18925,1/22/2019 9:46,Germany,142,1,UK_Card,0,Visa,1849507
18926,1/22/2019 9:53,Germany,270,0,Moneycard,0,Visa,1849937
18927,1/22/2019 9:54,Germany,271,0,UK_Card,0,Master,1850021
18928,1/22/2019 9:58,Austria,224,1,Goldcard,0,Master,1850260
18929,1/22/2019 10:00,Germany,260,0,Simplecard,0,Master,1850356
18930,1/22/2019 10:02,Austria,80,0,Simplecard,0,Visa,1850474
18931,1/22/2019 10:04,Germany,237,0,Simplecard,0,Visa,1850574
18932,1/22/2019 10:04,Germany,237,0,Simplecard,0,Visa,1850621
18933,1/22/2019 10:07,Switzerland,160,0,UK_Card,0,Master,1850753
18934,1/22/2019 10:07,Switzerland,160,0,UK_Card,0,Master,1850786
18935,1/22/2019 10:07,Switzerland,160,0,Moneycard,0,Master,1850790
18936,1/22/2019 10:12,Germany,139,0,Moneycard,0,Diners,1851051
18937,1/22/2019 10:12,Germany,139,0,Moneycard,0,Diners,1851055
18938,1/22/2019 10:13,Switzerland,270,0,Simplecard,0,Visa,1851126
18939,1/22/2019 10:14,Germany,313,0,Simplecard,1,Master,1851198
18940,1/22/2019 10:14,Germany,313,0,UK_Card,1,Master,1851206
18941,1/22/2019 10:14,Germany,313,0,UK_Card,1,Master,1851224
18942,1/22/2019 10:15,Germany,313,0,Moneycard,1,Master,1851235
18943,1/22/2019 10:15,Germany,313,1,Simplecard,1,Master,1851261
18944,1/22/2019 10:16,Switzerland,137,1,UK_Card,1,Visa,1851325
18945,1/22/2019 10:26,Germany,24,1,Simplecard,0,Master,1851909
18946,1/22/2019 10:29,Germany,262,0,Simplecard,0,Master,1852089
18947,1/22/2019 10:31,Austria,108,1,Simplecard,1,Visa,1852247
18948,1/22/2019 10:33,Germany,233,0,UK_Card,0,Master,1852354
18949,1/22/2019 10:36,Switzerland,237,0,UK_Card,1,Visa,1852530
18950,1/22/2019 10:37,Switzerland,237,1,UK_Card,1,Visa,1852556
18951,1/22/2019 10:42,Austria,348,0,Simplecard,0,Visa,1852860
18952,1/22/2019 10:44,Germany,110,0,Simplecard,0,Diners,1852998
18953,1/22/2019 10:44,Germany,110,1,UK_Card,0,Diners,1853018
18954,1/22/2019 10:45,Austria,372,1,Goldcard,0,Master,1853081
18955,1/22/2019 10:51,Germany,295,0,Simplecard,0,Master,1853416
18956,1/22/2019 10:52,Germany,295,0,Simplecard,0,Master,1853465
18957,1/22/2019 10:55,Germany,233,0,Simplecard,0,Visa,1853631
18958,1/22/2019 10:55,Germany,233,0,Simplecard,0,Visa,1853653
18959,1/22/2019 10:55,Germany,233,0,Goldcard,0,Visa,1853655
18960,1/22/2019 10:55,Germany,233,0,Moneycard,0,Visa,1853686
18961,1/22/2019 10:57,Germany,277,0,UK_Card,0,Diners,1853797
18962,1/22/2019 10:58,Germany,277,1,Moneycard,0,Diners,1853831
18963,1/22/2019 11:00,Switzerland,252,0,Simplecard,0,Visa,1853935
18964,1/22/2019 11:00,Switzerland,252,0,Moneycard,0,Visa,1853966
18965,1/22/2019 11:01,Switzerland,252,0,UK_Card,0,Visa,1853997
18966,1/22/2019 11:04,Germany,334,0,UK_Card,0,Visa,1854175
18967,1/22/2019 11:04,Germany,334,0,UK_Card,0,Visa,1854208
18968,1/22/2019 11:05,Germany,334,0,UK_Card,0,Visa,1854240
18969,1/22/2019 11:08,Germany,333,0,Simplecard,1,Diners,1854432
18970,1/22/2019 11:08,Germany,333,0,Moneycard,1,Diners,1854441
18971,1/22/2019 11:08,Germany,333,0,UK_Card,1,Diners,1854453
18972,1/22/2019 11:10,Germany,146,0,Simplecard,0,Master,1854570
18973,1/22/2019 11:11,Germany,146,0,UK_Card,0,Master,1854613
18974,1/22/2019 11:19,Austria,193,0,UK_Card,0,Diners,1855096
18975,1/22/2019 11:20,Austria,193,0,Moneycard,0,Diners,1855132
18976,1/22/2019 11:25,Switzerland,163,0,Simplecard,0,Visa,1855451
18977,1/22/2019 11:26,Switzerland,163,0,UK_Card,0,Visa,1855497
18978,1/22/2019 11:26,Switzerland,163,0,UK_Card,0,Visa,1855540
18979,1/22/2019 11:28,Austria,380,0,Simplecard,1,Master,1855615
18980,1/22/2019 11:29,Switzerland,183,1,UK_Card,0,Master,1855706
18981,1/22/2019 11:37,Germany,135,0,UK_Card,0,Master,1856190
18982,1/22/2019 11:38,Germany,385,0,UK_Card,0,Master,1856264
18983,1/22/2019 11:38,Germany,385,0,UK_Card,0,Master,1856265
18984,1/22/2019 11:40,Germany,278,0,UK_Card,0,Visa,1856343
18985,1/22/2019 11:40,Germany,278,0,UK_Card,0,Visa,1856351
18986,1/22/2019 11:40,Germany,278,0,UK_Card,0,Visa,1856363
18987,1/22/2019 11:42,Germany,158,0,UK_Card,0,Master,1856485
18988,1/22/2019 11:45,Germany,172,1,Simplecard,1,Master,1856633
18989,1/22/2019 11:51,Austria,107,1,UK_Card,0,Visa,1856997
18990,1/22/2019 11:52,Switzerland,195,0,UK_Card,0,Master,1857061
18991,1/22/2019 11:52,Switzerland,195,0,Simplecard,0,Master,1857105
18992,1/22/2019 11:58,Austria,216,0,Simplecard,0,Master,1857417
18993,1/22/2019 12:01,Germany,200,0,Moneycard,0,Master,1857637
18994,1/22/2019 12:03,Germany,175,1,UK_Card,0,Visa,1857758
18995,1/22/2019 12:04,Switzerland,159,0,Moneycard,0,Visa,1857820
18996,1/22/2019 12:09,Switzerland,126,0,UK_Card,0,Master,1858095
18997,1/22/2019 12:09,Switzerland,126,1,UK_Card,0,Master,1858126
18998,1/22/2019 12:12,Germany,120,0,Simplecard,0,Master,1858263
18999,1/22/2019 12:14,Germany,254,0,UK_Card,0,Master,1858415
19000,1/22/2019 12:18,Germany,167,0,UK_Card,1,Master,1858642
19001,1/22/2019 12:18,Germany,167,0,UK_Card,1,Master,1858664
19002,1/22/2019 12:22,Switzerland,44,0,Moneycard,0,Master,1858896
19003,1/22/2019 12:25,Austria,410,0,Simplecard,0,Master,1859071
19004,1/22/2019 12:29,Switzerland,259,1,Simplecard,0,Master,1859324
19005,1/22/2019 12:35,Switzerland,101,0,UK_Card,0,Diners,1859680
19006,1/22/2019 12:35,Switzerland,101,0,Moneycard,0,Diners,1859688
19007,1/22/2019 12:39,Germany,264,1,UK_Card,1,Master,1859918
19008,1/22/2019 12:42,Germany,288,0,UK_Card,0,Visa,1860083
19009,1/22/2019 12:44,Germany,248,0,UK_Card,0,Diners,1860220
19010,1/22/2019 12:46,Switzerland,343,0,UK_Card,0,Diners,1860312
19011,1/22/2019 12:48,Switzerland,168,0,UK_Card,0,Master,1860466
19012,1/22/2019 12:49,Switzerland,168,0,Moneycard,0,Master,1860521
19013,1/22/2019 12:52,Germany,208,0,Moneycard,1,Master,1860690
19014,1/22/2019 12:53,Germany,211,0,Simplecard,0,Visa,1860758
19015,1/22/2019 12:54,Germany,211,0,Simplecard,0,Visa,1860769
19016,1/22/2019 12:55,Germany,211,0,UK_Card,0,Visa,1860829
19017,1/22/2019 12:55,Germany,211,1,Simplecard,0,Visa,1860843
19018,1/22/2019 12:57,Germany,188,0,UK_Card,0,Visa,1860965
19019,1/22/2019 12:58,Germany,188,0,UK_Card,0,Visa,1861014
19020,1/22/2019 12:58,Germany,188,0,Moneycard,0,Visa,1861034
19021,1/22/2019 12:59,Germany,204,0,UK_Card,0,Visa,1861126
19022,1/22/2019 13:02,Switzerland,79,0,Moneycard,0,Visa,1861289
19023,1/22/2019 13:06,Austria,351,1,Moneycard,0,Diners,1861518
19024,1/22/2019 13:11,Germany,297,0,UK_Card,0,Master,1861822
19025,1/22/2019 13:11,Germany,297,0,Simplecard,0,Master,1861834
19026,1/22/2019 13:11,Germany,297,0,Simplecard,0,Master,1861837
19027,1/22/2019 13:12,Germany,297,0,UK_Card,0,Master,1861888
19028,1/22/2019 13:14,Germany,300,0,UK_Card,0,Master,1861976
19029,1/22/2019 13:14,Germany,300,1,Simplecard,0,Master,1861978
19030,1/22/2019 13:16,Switzerland,121,1,Moneycard,0,Diners,1862089
19031,1/22/2019 13:17,Switzerland,323,0,UK_Card,1,Diners,1862179
19032,1/22/2019 13:24,Germany,253,0,UK_Card,0,Master,1862583
19033,1/22/2019 13:24,Germany,253,0,UK_Card,0,Master,1862606
19034,1/22/2019 13:25,Germany,253,0,Simplecard,0,Master,1862634
19035,1/22/2019 13:30,Switzerland,252,1,Simplecard,0,Master,1862964
19036,1/22/2019 13:31,Germany,280,0,Simplecard,0,Master,1863045
19037,1/22/2019 13:33,Germany,232,0,UK_Card,0,Master,1863156
19038,1/22/2019 13:33,Germany,232,0,Simplecard,0,Master,1863159
19039,1/22/2019 13:34,Germany,232,1,UK_Card,0,Master,1863204
19040,1/22/2019 13:37,Germany,245,0,Moneycard,1,Diners,1863383
19041,1/22/2019 13:42,Switzerland,263,0,Simplecard,0,Master,1863673
19042,1/22/2019 13:44,Austria,324,1,Simplecard,1,Diners,1863812
19043,1/22/2019 13:46,Germany,179,0,Simplecard,1,Visa,1863908
19044,1/22/2019 13:47,Germany,179,0,UK_Card,1,Visa,1863955
19045,1/22/2019 13:47,Germany,179,0,Moneycard,1,Visa,1863989
19046,1/22/2019 13:47,Germany,179,0,Moneycard,1,Visa,1863995
19047,1/22/2019 13:48,Germany,179,0,UK_Card,1,Visa,1864030
19048,1/22/2019 13:48,Germany,179,0,UK_Card,1,Visa,1864045
19049,1/22/2019 13:48,Germany,179,1,Moneycard,1,Visa,1864059
19050,1/22/2019 13:50,Switzerland,318,0,UK_Card,0,Master,1864129
19051,1/22/2019 13:50,Switzerland,318,0,UK_Card,0,Master,1864188
19052,1/22/2019 13:51,Switzerland,318,1,UK_Card,0,Master,1864192
19053,1/22/2019 13:53,Austria,227,0,Simplecard,0,Master,1864309
19054,1/22/2019 13:54,Germany,436,0,UK_Card,0,Master,1864395
19055,1/22/2019 14:01,Switzerland,214,0,Simplecard,1,Diners,1864816
19056,1/22/2019 14:02,Switzerland,409,0,Simplecard,0,Master,1864907
19057,1/22/2019 14:06,Germany,104,1,UK_Card,1,Diners,1865091
19058,1/22/2019 14:08,Austria,133,1,UK_Card,0,Visa,1865252
19059,1/22/2019 14:09,Germany,128,0,Moneycard,0,Visa,1865320
19060,1/22/2019 14:12,Germany,221,0,UK_Card,0,Master,1865468
19061,1/22/2019 14:12,Germany,221,0,UK_Card,0,Master,1865503
19062,1/22/2019 14:13,Germany,221,0,UK_Card,0,Master,1865534
19063,1/22/2019 14:16,Germany,295,1,UK_Card,0,Master,1865696
19064,1/22/2019 14:18,Austria,222,0,UK_Card,0,Master,1865811
19065,1/22/2019 14:19,Switzerland,235,0,UK_Card,0,Diners,1865907
19066,1/22/2019 14:21,Germany,296,0,Goldcard,0,Master,1866022
19067,1/22/2019 14:25,Germany,268,0,Simplecard,1,Visa,1866273
19068,1/22/2019 14:33,Germany,169,0,UK_Card,1,Master,1866736
19069,1/22/2019 14:33,Germany,169,0,Simplecard,1,Master,1866759
19070,1/22/2019 14:36,Austria,283,0,Simplecard,0,Master,1866944
19071,1/22/2019 14:38,Germany,151,0,UK_Card,0,Visa,1867021
19072,1/22/2019 14:38,Germany,151,0,Simplecard,0,Visa,1867054
19073,1/22/2019 14:38,Germany,151,0,UK_Card,0,Visa,1867062
19074,1/22/2019 14:39,Germany,151,0,Goldcard,0,Visa,1867110
19075,1/22/2019 14:40,Germany,151,0,UK_Card,0,Visa,1867165
19076,1/22/2019 14:44,Austria,152,0,UK_Card,1,Master,1867388
19077,1/22/2019 14:44,Austria,152,0,UK_Card,1,Master,1867409
19078,1/22/2019 14:45,Austria,152,0,UK_Card,1,Master,1867469
19079,1/22/2019 14:47,Austria,210,0,UK_Card,0,Master,1867561
19080,1/22/2019 14:48,Austria,210,0,Moneycard,0,Master,1867620
19081,1/22/2019 14:48,Austria,210,1,Moneycard,0,Master,1867635
19082,1/22/2019 14:50,Switzerland,139,0,Simplecard,0,Visa,1867776
19083,1/22/2019 14:52,Germany,298,0,Moneycard,0,Master,1867850
19084,1/22/2019 14:56,Austria,141,0,UK_Card,1,Visa,1868118
19085,1/22/2019 14:57,Austria,141,0,Goldcard,1,Visa,1868163
19086,1/22/2019 14:57,Austria,141,1,UK_Card,1,Visa,1868193
19087,1/22/2019 14:59,Germany,310,0,Goldcard,0,Master,1868328
19088,1/22/2019 15:00,Germany,310,1,UK_Card,0,Master,1868354
19089,1/22/2019 15:03,Austria,30,0,UK_Card,1,Master,1868535
19090,1/22/2019 15:03,Austria,30,0,Simplecard,1,Master,1868545
19091,1/22/2019 15:04,Austria,30,0,Moneycard,1,Master,1868602
19092,1/22/2019 15:04,Austria,30,0,Simplecard,1,Master,1868609
19093,1/22/2019 15:09,Switzerland,340,0,UK_Card,0,Master,1868880
19094,1/22/2019 15:09,Switzerland,340,1,UK_Card,0,Master,1868898
19095,1/22/2019 15:10,Germany,116,0,Simplecard,0,Master,1868972
19096,1/22/2019 15:12,Switzerland,132,1,UK_Card,0,Master,1869069
19097,1/22/2019 15:16,Germany,95,0,UK_Card,0,Visa,1869329
19098,1/22/2019 15:17,Germany,95,1,UK_Card,0,Visa,1869374
19099,1/22/2019 15:19,Germany,237,0,Moneycard,0,Visa,1869471
19100,1/22/2019 15:23,Germany,263,0,Moneycard,1,Master,1869718
19101,1/22/2019 15:23,Germany,263,0,Moneycard,1,Master,1869743
19102,1/22/2019 15:24,Germany,93,0,Simplecard,1,Master,1869819
19103,1/22/2019 15:26,Germany,239,0,UK_Card,0,Master,1869900
19104,1/22/2019 15:26,Germany,239,1,Simplecard,0,Master,1869905
19105,1/22/2019 15:28,Germany,311,1,UK_Card,1,Diners,1870019
19106,1/22/2019 15:32,Germany,251,0,UK_Card,0,Master,1870253
19107,1/22/2019 15:34,Austria,120,0,UK_Card,1,Master,1870402
19108,1/22/2019 15:34,Austria,120,1,Simplecard,1,Master,1870416
19109,1/22/2019 15:35,Germany,125,1,Simplecard,0,Master,1870479
19110,1/22/2019 15:41,Switzerland,216,0,UK_Card,0,Master,1870833
19111,1/22/2019 15:42,Germany,86,0,UK_Card,0,Visa,1870898
19112,1/22/2019 15:43,Germany,86,0,UK_Card,0,Visa,1870957
19113,1/22/2019 15:44,Germany,86,0,Moneycard,0,Visa,1871010
19114,1/22/2019 15:45,Germany,86,0,Moneycard,0,Visa,1871058
19115,1/22/2019 15:45,Germany,86,0,UK_Card,0,Visa,1871059
19116,1/22/2019 15:48,Germany,363,0,Goldcard,0,Diners,1871209
19117,1/22/2019 15:50,Germany,247,0,UK_Card,0,Master,1871367
19118,1/22/2019 15:51,Germany,247,0,UK_Card,0,Master,1871405
19119,1/22/2019 15:51,Germany,247,0,UK_Card,0,Master,1871418
19120,1/22/2019 15:52,Switzerland,387,0,UK_Card,0,Visa,1871487
19121,1/22/2019 15:53,Switzerland,387,0,Simplecard,0,Visa,1871540
19122,1/22/2019 15:54,Germany,325,0,UK_Card,0,Master,1871616
19123,1/22/2019 15:55,Germany,325,0,UK_Card,0,Master,1871636
19124,1/22/2019 15:55,Germany,325,0,Simplecard,0,Master,1871653
19125,1/22/2019 16:04,Germany,192,0,Moneycard,0,Master,1872189
19126,1/22/2019 16:05,Germany,264,0,UK_Card,1,Master,1872250
19127,1/22/2019 16:06,Germany,264,0,UK_Card,1,Master,1872298
19128,1/22/2019 16:06,Germany,264,0,UK_Card,1,Master,1872324
19129,1/22/2019 16:09,Austria,140,1,Moneycard,0,Diners,1872492
19130,1/22/2019 16:10,Germany,116,0,Moneycard,0,Visa,1872581
19131,1/22/2019 16:12,Germany,358,0,UK_Card,0,Visa,1872692
19132,1/22/2019 16:14,Switzerland,245,0,Simplecard,0,Master,1872800
19133,1/22/2019 16:15,Switzerland,245,0,UK_Card,0,Master,1872858
19134,1/22/2019 16:19,Germany,201,1,UK_Card,1,Master,1873105
19135,1/22/2019 16:21,Germany,220,0,UK_Card,0,Visa,1873219
19136,1/22/2019 16:22,Germany,220,0,UK_Card,0,Visa,1873279
19137,1/22/2019 16:25,Austria,192,0,UK_Card,0,Master,1873450
19138,1/22/2019 16:25,Austria,192,0,Simplecard,0,Master,1873473
19139,1/22/2019 16:28,Germany,253,0,Moneycard,0,Master,1873631
19140,1/22/2019 16:28,Germany,253,0,UK_Card,0,Master,1873645
19141,1/22/2019 16:33,Austria,248,0,Simplecard,0,Visa,1873919
19142,1/22/2019 16:35,Germany,119,0,UK_Card,1,Master,1874032
19143,1/22/2019 16:35,Germany,119,1,Goldcard,1,Master,1874050
19144,1/22/2019 16:37,Germany,199,0,Simplecard,0,Master,1874165
19145,1/22/2019 16:39,Switzerland,287,0,UK_Card,1,Master,1874276
19146,1/22/2019 16:39,Switzerland,287,0,Moneycard,1,Master,1874286
19147,1/22/2019 16:40,Austria,266,0,Simplecard,0,Master,1874365
19148,1/22/2019 16:42,Germany,182,1,Moneycard,1,Visa,1874468
19149,1/22/2019 16:52,Germany,237,1,Moneycard,1,Visa,1875098
19150,1/22/2019 16:55,Germany,199,0,Simplecard,0,Diners,1875280
19151,1/22/2019 16:55,Germany,199,0,Moneycard,0,Diners,1875281
19152,1/22/2019 16:55,Germany,199,0,Simplecard,0,Diners,1875283
19153,1/22/2019 16:55,Germany,199,1,Moneycard,0,Diners,1875288
19154,1/22/2019 16:57,Austria,166,0,UK_Card,0,Visa,1875352
19155,1/22/2019 17:01,Germany,201,0,UK_Card,1,Visa,1875632
19156,1/22/2019 17:01,Germany,201,0,UK_Card,1,Visa,1875638
19157,1/22/2019 17:02,Germany,201,1,Simplecard,1,Visa,1875661
19158,1/22/2019 17:06,Germany,363,0,Goldcard,1,Diners,1875898
19159,1/22/2019 17:06,Germany,363,0,Moneycard,1,Diners,1875931
19160,1/22/2019 17:06,Germany,363,0,Simplecard,1,Diners,1875937
19161,1/22/2019 17:07,Germany,363,0,UK_Card,1,Diners,1875981
19162,1/22/2019 17:09,Austria,239,0,UK_Card,0,Master,1876125
19163,1/22/2019 17:13,Switzerland,77,0,UK_Card,0,Master,1876350
19164,1/22/2019 17:14,Switzerland,77,0,UK_Card,0,Master,1876384
19165,1/22/2019 17:15,Germany,268,0,UK_Card,1,Diners,1876462
19166,1/22/2019 17:16,Germany,268,0,Simplecard,1,Diners,1876504
19167,1/22/2019 17:20,Germany,311,0,Simplecard,1,Master,1876738
19168,1/22/2019 17:21,Germany,347,0,UK_Card,0,Master,1876804
19169,1/22/2019 17:22,Germany,347,0,UK_Card,0,Master,1876860
19170,1/22/2019 17:24,Germany,223,0,Moneycard,1,Master,1877013
19171,1/22/2019 17:25,Germany,223,0,UK_Card,1,Master,1877040
19172,1/22/2019 17:25,Germany,223,1,UK_Card,1,Master,1877045
19173,1/22/2019 17:32,Germany,196,0,UK_Card,0,Master,1877471
19174,1/22/2019 17:32,Germany,196,0,UK_Card,0,Master,1877490
19175,1/22/2019 17:32,Germany,196,0,Simplecard,0,Master,1877491
19176,1/22/2019 17:37,Austria,73,1,UK_Card,1,Master,1877753
19177,1/22/2019 17:43,Germany,322,0,UK_Card,0,Master,1878109
19178,1/22/2019 17:45,Germany,287,0,UK_Card,1,Master,1878253
19179,1/22/2019 17:46,Germany,287,0,UK_Card,1,Master,1878289
19180,1/22/2019 17:52,Germany,17,0,UK_Card,1,Master,1878673
19181,1/22/2019 17:52,Germany,17,0,UK_Card,1,Master,1878677
19182,1/22/2019 17:52,Germany,17,0,UK_Card,1,Master,1878689
19183,1/22/2019 17:53,Germany,17,1,UK_Card,1,Master,1878731
19184,1/22/2019 17:55,Austria,250,0,UK_Card,0,Visa,1878834
19185,1/22/2019 17:55,Austria,250,0,UK_Card,0,Visa,1878840
19186,1/22/2019 17:56,Austria,250,0,Moneycard,0,Visa,1878894
19187,1/22/2019 17:56,Austria,250,0,UK_Card,0,Visa,1878947
19188,1/22/2019 17:59,Germany,171,0,UK_Card,1,Master,1879126
19189,1/22/2019 18:00,Germany,171,1,UK_Card,1,Master,1879151
19190,1/22/2019 18:05,Germany,196,0,Moneycard,0,Diners,1879467
19191,1/22/2019 18:06,Germany,196,1,Simplecard,0,Diners,1879506
19192,1/22/2019 18:08,Germany,204,0,Simplecard,0,Visa,1879625
19193,1/22/2019 18:09,Germany,249,0,Moneycard,0,Master,1879725
19194,1/22/2019 18:10,Germany,249,0,Moneycard,0,Master,1879735
19195,1/22/2019 18:10,Germany,249,0,UK_Card,0,Master,1879786
19196,1/22/2019 18:13,Germany,108,0,Moneycard,0,Visa,1879947
19197,1/22/2019 18:14,Germany,108,1,Moneycard,0,Visa,1879969
19198,1/22/2019 18:16,Austria,327,0,UK_Card,0,Master,1880139
19199,1/22/2019 18:18,Austria,322,0,Goldcard,0,Master,1880259
19200,1/22/2019 18:20,Germany,344,1,UK_Card,1,Master,1880373
19201,1/22/2019 18:22,Germany,275,0,Simplecard,1,Master,1880484
19202,1/22/2019 18:25,Austria,370,1,Moneycard,0,Master,1880675
19203,1/22/2019 18:27,Switzerland,265,1,Simplecard,0,Diners,1880754
19204,1/22/2019 18:28,Austria,336,0,Simplecard,0,Master,1880828
19205,1/22/2019 18:29,Austria,336,0,Moneycard,0,Master,1880878
19206,1/22/2019 18:29,Austria,336,1,UK_Card,0,Master,1880913
19207,1/22/2019 18:31,Germany,337,0,Moneycard,0,Visa,1881009
19208,1/22/2019 18:32,Germany,165,0,Simplecard,0,Diners,1881084
